price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb
3650.0,2012.0,kia,soul,excellent,4 cylinders,gas,167000.0,rebuilt,automatic,fwd,compact,hatchback,silver,18610.0,27.0,4.6 / 5,2021.0
3900.0,2009.0,honda,fit,good,4 cylinders,gas,210000.0,clean,manual,fwd,compact,hatchback,red,17145.0,31.0,4.6 / 5,2020.0
7500.0,2015.0,hyundai,elantra,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,full-size,sedan,blue,20645.0,37.0,4.8 / 5,2021.0
1800.0,2000.0,nissan,altima,good,4 cylinders,gas,138600.0,clean,automatic,fwd,full-size,sedan,silver,25225.0,32.0,4.3 / 5,2021.0
5995.0,2008.0,nissan,altima,good,4 cylinders,gas,128580.0,clean,automatic,rwd,mid-size,coupe,grey,25225.0,32.0,4.3 / 5,2021.0
1695.0,2003.0,hyundai,elantra,good,4 cylinders,gas,109300.0,clean,automatic,fwd,compact,hatchback,red,20645.0,37.0,4.8 / 5,2021.0
13995.0,2009.0,chevrolet,suburban,excellent,8 cylinders,gas,151395.0,clean,automatic,4wd,full-size,SUV,white,52995.0,18.0,4.6 / 5,2021.0
12890.0,2014.0,honda,cr-v,excellent,4 cylinders,gas,96898.0,clean,automatic,4wd,full-size,SUV,custom,26470.0,30.0,4.7 / 5,2021.0
7995.0,2005.0,chevrolet,impala,excellent,6 cylinders,gas,115194.0,clean,automatic,rwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
7495.0,2005.0,chevrolet,malibu,excellent,4 cylinders,gas,86181.0,clean,automatic,rwd,sub-compact,sedan,silver,22970.0,32.0,4.1 / 5,2020.0
5995.0,2012.0,kia,soul,excellent,4 cylinders,gas,96781.0,clean,automatic,fwd,compact,hatchback,red,18610.0,27.0,4.6 / 5,2021.0
8299.0,2004.0,ford,mustang,excellent,6 cylinders,gas,98643.0,clean,automatic,rwd,compact,coupe,red,27765.0,24.0,4.6 / 5,2020.0
1.0,2020.0,nissan,maxima,excellent,10 cylinders,gas,17879.0,clean,other,4wd,compact,sedan,grey,35375.0,24.0,3.9 / 5,2020.0
1.0,2018.0,dodge,challenger,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey,29590.0,23.0,4.0 / 5,2020.0
1.0,2016.0,dodge,charger,excellent,10 cylinders,gas,69813.0,clean,other,4wd,compact,sedan,grey,31490.0,23.0,3.6 / 5,2021.0
21999.0,2019.0,nissan,rogue,excellent,4 cylinders,gas,21855.0,clean,automatic,rwd,full-size,SUV,silver,26745.0,30.0,4.7 / 5,2021.0
34999.0,2015.0,infiniti,qx80,excellent,8 cylinders,gas,40561.0,clean,automatic,4wd,full-size,SUV,custom,70445.0,16.0,3.3 / 5,2021.0
7095.0,2010.0,subaru,impreza,excellent,4 cylinders,gas,142992.0,clean,automatic,fwd,full-size,sedan,grey,19720.0,26.0,4.2 / 5,2021.0
2500.0,2006.0,chevrolet,impala,good,6 cylinders,gas,156337.0,clean,automatic,fwd,mid-size,sedan,silver,32495.0,22.0,4.5 / 5,2020.0
27500.0,2019.0,volkswagen,tiguan,excellent,4 cylinders,gas,6288.0,clean,automatic,fwd,mid-size,SUV,grey,26440.0,25.0,4.2 / 5,2021.0
6799.0,2006.0,volkswagen,beetle,excellent,5 cylinders,gas,76937.0,clean,automatic,fwd,compact,convertible,white,23940.0,29.0,3.6 / 5,2019.0
3900.0,2003.0,nissan,murano,excellent,6 cylinders,gas,109000.0,clean,automatic,4wd,full-size,SUV,yellow,32825.0,23.0,4.1 / 5,2020.0
5900.0,2010.0,honda,odyssey,good,6 cylinders,gas,98000.0,clean,automatic,fwd,full-size,SUV,blue,32910.0,22.0,4.7 / 5,2021.0
33500.0,2018.0,acura,mdx,excellent,6 cylinders,gas,31826.0,clean,automatic,fwd,mid-size,SUV,black,45525.0,23.0,4.6 / 5,2020.0
10500.0,2012.0,lincoln,mkz,excellent,4 cylinders,gas,63000.0,clean,automatic,fwd,mid-size,sedan,black,37745.0,41.0,3.7 / 5,2020.0
10990.0,2011.0,honda,odyssey,excellent,6 cylinders,gas,105164.0,clean,automatic,fwd,full-size,mini-van,white,32910.0,22.0,4.7 / 5,2021.0
39900.0,2017.0,nissan,armada,excellent,8 cylinders,gas,47221.0,clean,automatic,4wd,full-size,SUV,silver,48895.0,16.0,4.1 / 5,2020.0
7399.0,2013.0,mazda,cx-5,like new,4 cylinders,gas,137000.0,clean,automatic,fwd,full-size,SUV,red,26370.0,28.0,4.2 / 5,2021.0
7599.0,2012.0,chevrolet,volt,excellent,4 cylinders,electric,109078.0,clean,automatic,fwd,mid-size,hatchback,silver,34395.0,42.0,4.4 / 5,2019.0
17750.0,2017.0,volkswagen,golf sportwagen,excellent,4 cylinders,gas,16759.0,clean,automatic,4wd,compact,wagon,blue,22790.0,32.0,4.1 / 5,2019.0
21500.0,2019.0,volkswagen,tiguan,excellent,4 cylinders,gas,5889.0,clean,automatic,fwd,mid-size,SUV,black,26440.0,25.0,4.2 / 5,2021.0
46900.0,2019.0,volvo,xc90,excellent,4 cylinders,gas,12914.0,clean,automatic,4wd,mid-size,SUV,grey,52445.0,26.0,4.3 / 5,2020.0
6300.0,2011.0,nissan,altima,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,mid-size,sedan,blue,25225.0,32.0,4.3 / 5,2021.0
7990.0,2014.0,chevrolet,cruze,excellent,4 cylinders,gas,95034.0,clean,automatic,fwd,compact,sedan,grey,18870.0,33.0,4.2 / 5,2019.0
1.0,1968.0,chevrolet,camaro,good,8 cylinders,gas,75000.0,clean,automatic,rwd,full-size,coupe,yellow,25995.0,23.0,4.3 / 5,2020.0
5700.0,2012.0,chevrolet,cruze,excellent,4 cylinders,gas,105000.0,clean,automatic,fwd,compact,sedan,black,18870.0,33.0,4.2 / 5,2019.0
5800.0,2011.0,volkswagen,tiguan,excellent,4 cylinders,gas,156000.0,clean,automatic,fwd,mid-size,SUV,white,26440.0,25.0,4.2 / 5,2021.0
13491.0,2013.0,honda,cr-v,excellent,4 cylinders,gas,91582.0,clean,automatic,fwd,mid-size,SUV,white,26470.0,30.0,4.7 / 5,2021.0
3175.0,2007.0,ford,fusion,good,4 cylinders,gas,209000.0,clean,automatic,fwd,mid-size,sedan,brown,24365.0,24.0,4.1 / 5,2020.0
10900.0,2015.0,buick,encore,excellent,4 cylinders,gas,52000.0,clean,automatic,fwd,full-size,SUV,white,24195.0,27.0,3.9 / 5,2021.0
4499.0,2006.0,honda,civic,good,4 cylinders,gas,169700.0,clean,automatic,fwd,mid-size,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
6900.0,2013.0,hyundai,elantra,excellent,4 cylinders,gas,77000.0,clean,manual,fwd,compact,sedan,blue,20645.0,37.0,4.8 / 5,2021.0
8500.0,2015.0,chevrolet,spark,excellent,4 cylinders,gas,58000.0,clean,automatic,fwd,compact,hatchback,white,14095.0,33.0,3.8 / 5,2020.0
6795.0,2010.0,volkswagen,golf,good,5 cylinders,gas,102879.0,clean,automatic,fwd,compact,hatchback,blue,24115.0,31.0,4.1 / 5,2020.0
0.0,2012.0,chevrolet,suburban,excellent,8 cylinders,gas,193837.0,clean,automatic,rwd,full-size,SUV,silver,52995.0,18.0,4.6 / 5,2021.0
20000.0,2016.0,honda,cr-v,like new,4 cylinders,gas,46000.0,clean,automatic,fwd,full-size,SUV,red,26470.0,30.0,4.7 / 5,2021.0
8500.0,2016.0,dodge,journey,excellent,4 cylinders,gas,52689.0,rebuilt,automatic,fwd,sub-compact,SUV,white,25170.0,21.0,2.9 / 5,2020.0
6900.0,2013.0,honda,odyssey,excellent,6 cylinders,gas,133237.0,clean,automatic,fwd,mid-size,mini-van,silver,32910.0,22.0,4.7 / 5,2021.0
14250.0,2013.0,buick,encore,like new,4 cylinders,gas,29000.0,clean,automatic,fwd,mid-size,SUV,silver,24195.0,27.0,3.9 / 5,2021.0
4900.0,2003.0,honda,odyssey,good,6 cylinders,gas,184106.0,clean,automatic,fwd,full-size,mini-van,silver,32910.0,22.0,4.7 / 5,2021.0
7999.0,2014.0,volkswagen,tiguan,excellent,4 cylinders,gas,108551.0,clean,automatic,fwd,mid-size,SUV,grey,26440.0,25.0,4.2 / 5,2021.0
4999.0,2008.0,kia,sorento,excellent,6 cylinders,gas,116.0,clean,automatic,rwd,mid-size,SUV,custom,30560.0,26.0,4.7 / 5,2021.0
9900.0,2013.0,nissan,maxima,excellent,6 cylinders,gas,127272.0,clean,automatic,fwd,full-size,sedan,silver,35375.0,24.0,3.9 / 5,2020.0
10900.0,2012.0,volkswagen,tiguan,excellent,4 cylinders,gas,70930.0,clean,automatic,fwd,full-size,SUV,black,26440.0,25.0,4.2 / 5,2021.0
1900.0,2009.0,volkswagen,golf gti,good,4 cylinders,gas,18823.0,clean,automatic,fwd,full-size,hatchback,grey,29515.0,27.0,4.1 / 5,2020.0
13950.0,2009.0,audi,tt,good,4 cylinders,gas,136573.0,clean,automatic,4wd,mid-size,coupe,black,46495.0,26.0,4.3 / 5,2020.0
13900.0,2014.0,lincoln,mkz,excellent,4 cylinders,gas,102473.0,clean,automatic,fwd,full-size,sedan,black,37745.0,41.0,3.7 / 5,2020.0
8900.0,2011.0,volvo,xc90,excellent,6 cylinders,gas,102100.0,clean,automatic,fwd,full-size,SUV,red,52445.0,26.0,4.3 / 5,2020.0
3500.0,2006.0,honda,pilot,excellent,6 cylinders,gas,134000.0,clean,automatic,fwd,full-size,SUV,black,33370.0,23.0,4.6 / 5,2021.0
3500.0,2010.0,chevrolet,malibu,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,full-size,sedan,silver,22970.0,32.0,4.1 / 5,2020.0
4600.0,2008.0,acura,mdx,good,6 cylinders,gas,141225.0,clean,automatic,fwd,mid-size,SUV,purple,45525.0,23.0,4.6 / 5,2020.0
14900.0,2014.0,cadillac,ats,excellent,4 cylinders,gas,89754.0,clean,automatic,rwd,full-size,sedan,black,39990.0,25.0,4.0 / 5,2019.0
11900.0,2014.0,dodge,charger,excellent,6 cylinders,gas,114336.0,clean,automatic,rwd,full-size,sedan,blue,31490.0,23.0,3.6 / 5,2021.0
20990.0,2013.0,lexus,gs,excellent,6 cylinders,gas,108684.0,clean,automatic,4wd,full-size,sedan,grey,52090.0,21.0,4.4 / 5,2020.0
3500.0,2005.0,ford,escape,good,4 cylinders,gas,145479.0,clean,automatic,fwd,mid-size,SUV,blue,26080.0,30.0,4.3 / 5,2020.0
6950.0,2013.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,113945.0,clean,automatic,fwd,sub-compact,SUV,grey,23935.0,27.0,3.1 / 5,2020.0
1750.0,1997.0,chevrolet,blazer,good,6 cylinders,gas,163000.0,clean,automatic,4wd,mid-size,SUV,green,29995.0,23.0,4.3 / 5,2021.0
4600.0,2004.0,chevrolet,impala,excellent,6 cylinders,gas,54000.0,clean,automatic,fwd,mid-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
2995.0,2006.0,ford,explorer,good,6 cylinders,gas,0.0,clean,automatic,rwd,full-size,SUV,silver,33470.0,24.0,4.1 / 5,2021.0
7500.0,2006.0,chevrolet,tahoe,good,8 cylinders,gas,142000.0,clean,automatic,rwd,full-size,SUV,blue,50295.0,18.0,4.7 / 5,2021.0
22995.0,2016.0,honda,odyssey,good,6 cylinders,gas,101976.0,clean,automatic,fwd,full-size,van,white,32910.0,22.0,4.7 / 5,2021.0
7995.0,2006.0,honda,cr-v,good,4 cylinders,gas,142911.0,clean,manual,4wd,full-size,SUV,silver,26470.0,30.0,4.7 / 5,2021.0
14680.0,2019.0,nissan,sentra,excellent,4 cylinders,gas,14164.0,clean,automatic,fwd,compact,sedan,white,20235.0,33.0,4.6 / 5,2020.0
10995.0,2016.0,kia,forte,excellent,4 cylinders,gas,84779.0,clean,automatic,fwd,compact,sedan,black,18855.0,31.0,4.5 / 5,2021.0
10995.0,2014.0,dodge,journey,excellent,4 cylinders,gas,93267.0,clean,automatic,fwd,full-size,SUV,grey,25170.0,21.0,2.9 / 5,2020.0
6995.0,2008.0,dodge,charger,excellent,6 cylinders,gas,132148.0,clean,automatic,rwd,mid-size,sedan,black,31490.0,23.0,3.6 / 5,2021.0
6995.0,2008.0,ford,escape,good,4 cylinders,gas,93982.0,clean,automatic,fwd,full-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
9995.0,2013.0,ford,escape,good,4 cylinders,gas,115067.0,clean,automatic,fwd,full-size,SUV,grey,26080.0,30.0,4.3 / 5,2020.0
7995.0,2015.0,chevrolet,sonic,excellent,4 cylinders,gas,94716.0,clean,automatic,fwd,compact,hatchback,white,20295.0,29.0,4.3 / 5,2020.0
10995.0,2016.0,chevrolet,cruze,excellent,4 cylinders,gas,86330.0,clean,automatic,fwd,compact,sedan,black,18870.0,33.0,4.2 / 5,2019.0
2800.0,2008.0,chrysler,300,good,6 cylinders,gas,209000.0,clean,automatic,fwd,mid-size,sedan,silver,31535.0,23.0,4.0 / 5,2020.0
500.0,2019.0,nissan,sentra,excellent,4 cylinders,other,19745.0,clean,automatic,fwd,compact,sedan,black,20235.0,33.0,4.6 / 5,2020.0
799.0,2019.0,nissan,rogue sport,excellent,4 cylinders,other,37262.0,clean,automatic,fwd,compact,SUV,grey,24525.0,28.0,4.4 / 5,2020.0
3995.0,2009.0,kia,sportage,excellent,4 cylinders,gas,187903.0,clean,automatic,fwd,full-size,SUV,brown,25110.0,26.0,4.3 / 5,2021.0
7998.0,2012.0,nissan,rogue,good,4 cylinders,gas,95389.0,clean,automatic,fwd,full-size,SUV,grey,26745.0,30.0,4.7 / 5,2021.0
6768.0,2010.0,ford,escape,good,4 cylinders,gas,102208.0,clean,automatic,fwd,full-size,SUV,custom,26080.0,30.0,4.3 / 5,2020.0
13950.0,2017.0,hyundai,elantra,excellent,4 cylinders,gas,37882.0,clean,automatic,fwd,mid-size,sedan,black,20645.0,37.0,4.8 / 5,2021.0
1750.0,2005.0,nissan,pathfinder,good,6 cylinders,gas,164675.0,clean,automatic,rwd,full-size,SUV,black,33075.0,23.0,4.1 / 5,2020.0
2000.0,2010.0,volkswagen,passat,good,4 cylinders,gas,75000.0,parts only,automatic,fwd,mid-size,sedan,silver,23915.0,27.0,4.1 / 5,2020.0
10000.0,2014.0,volvo,xc60,excellent,6 cylinders,gas,153700.0,clean,automatic,4wd,mid-size,SUV,black,41145.0,24.0,4.3 / 5,2020.0
22879.0,2017.0,subaru,forester,excellent,4 cylinders,gas,51086.0,clean,automatic,4wd,full-size,wagon,silver,25845.0,29.0,4.5 / 5,2021.0
2600.0,2004.0,chevrolet,impala,good,6 cylinders,gas,147000.0,clean,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
3900.0,2009.0,chevrolet,impala,excellent,6 cylinders,gas,122186.0,clean,automatic,fwd,mid-size,sedan,black,32495.0,22.0,4.5 / 5,2020.0
4600.0,2011.0,ford,fusion,excellent,4 cylinders,gas,165000.0,clean,automatic,fwd,full-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
9400.0,2015.0,kia,soul,good,4 cylinders,gas,86859.0,clean,automatic,fwd,mid-size,wagon,black,18610.0,27.0,4.6 / 5,2021.0
1995.0,2014.0,infiniti,q60,good,6 cylinders,gas,57189.0,clean,automatic,rwd,compact,coupe,black,42375.0,22.0,4.4 / 5,2020.0
2800.0,2007.0,honda,civic,fair,4 cylinders,gas,152000.0,clean,automatic,fwd,mid-size,coupe,black,22005.0,33.0,4.6 / 5,2021.0
3000.0,2009.0,subaru,impreza,good,4 cylinders,gas,80497.0,clean,manual,4wd,mid-size,sedan,black,19720.0,26.0,4.2 / 5,2021.0
6453.0,2014.0,kia,soul,good,4 cylinders,gas,162165.0,clean,automatic,fwd,mid-size,SUV,green,18610.0,27.0,4.6 / 5,2021.0
6995.0,2010.0,hyundai,elantra,excellent,4 cylinders,gas,110528.0,clean,automatic,fwd,compact,sedan,silver,20645.0,37.0,4.8 / 5,2021.0
15999.0,2013.0,buick,enclave,excellent,6 cylinders,gas,87000.0,clean,automatic,fwd,full-size,SUV,black,41195.0,21.0,4.5 / 5,2020.0
33500.0,2018.0,nissan,armada,like new,8 cylinders,gas,45310.0,clean,automatic,4wd,full-size,SUV,blue,48895.0,16.0,4.1 / 5,2020.0
9500.0,2017.0,hyundai,accent,excellent,4 cylinders,gas,100497.0,clean,automatic,fwd,full-size,sedan,silver,16270.0,33.0,4.3 / 5,2020.0
2500.0,2017.0,nissan,sentra,good,4 cylinders,gas,4220.0,clean,automatic,fwd,compact,sedan,grey,20235.0,33.0,4.6 / 5,2020.0
0.0,2003.0,honda,civic,good,4 cylinders,gas,197000.0,clean,automatic,fwd,compact,coupe,silver,22005.0,33.0,4.6 / 5,2021.0
6100.0,2014.0,nissan,versa note,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,hatchback,white,16575.0,34.0,4.3 / 5,2019.0
9500.0,2014.0,mitsubishi,outlander,excellent,4 cylinders,gas,108293.0,clean,automatic,fwd,mid-size,SUV,silver,26235.0,27.0,3.5 / 5,2020.0
800.0,2018.0,nissan,versa,excellent,4 cylinders,other,48000.0,clean,automatic,fwd,compact,sedan,grey,15755.0,30.0,4.2 / 5,2020.0
7600.0,2014.0,ford,fusion,good,4 cylinders,gas,78000.0,clean,automatic,fwd,full-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
1.0,2014.0,ford,mustang,excellent,10 cylinders,gas,43688.0,clean,other,4wd,mid-size,coupe,green,27765.0,24.0,4.6 / 5,2020.0
1.0,2015.0,dodge,challenger,excellent,6 cylinders,gas,45244.0,clean,automatic,4wd,mid-size,coupe,black,29590.0,23.0,4.0 / 5,2020.0
1.0,2017.0,subaru,brz,excellent,4 cylinders,gas,33934.0,clean,automatic,rwd,mid-size,coupe,grey,29745.0,24.0,4.6 / 5,2020.0
23999.0,2016.0,chevrolet,camaro,excellent,6 cylinders,gas,36638.0,clean,other,rwd,mid-size,coupe,custom,25995.0,23.0,4.3 / 5,2020.0
1.0,2015.0,lexus,gs,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white,52090.0,21.0,4.4 / 5,2020.0
1.0,2017.0,ford,mustang,excellent,10 cylinders,gas,44178.0,clean,manual,4wd,mid-size,coupe,grey,27765.0,24.0,4.6 / 5,2020.0
3500.0,1998.0,volvo,s90,excellent,6 cylinders,gas,150000.0,clean,automatic,rwd,full-size,sedan,white,51545.0,25.0,4.0 / 5,2020.0
11000.0,2016.0,kia,optima,like new,4 cylinders,gas,52000.0,rebuilt,automatic,fwd,full-size,sedan,white,24355.0,27.0,4.4 / 5,2020.0
250000.0,1941.0,lincoln,continental,excellent,12 cylinders,gas,38.0,clean,manual,rwd,full-size,sedan,black,47300.0,20.0,3.7 / 5,2020.0
7999.0,2014.0,volkswagen,passat,good,4 cylinders,gas,91456.0,clean,automatic,fwd,mid-size,sedan,black,23915.0,27.0,4.1 / 5,2020.0
5950.0,2014.0,nissan,versa note,excellent,4 cylinders,gas,85000.0,clean,automatic,fwd,mid-size,sedan,white,16575.0,34.0,4.3 / 5,2019.0
795.0,2014.0,chevrolet,spark,like new,4 cylinders,gas,64973.0,clean,automatic,fwd,compact,sedan,white,14095.0,33.0,3.8 / 5,2020.0
899.0,2019.0,volkswagen,jetta,like new,4 cylinders,gas,30721.0,clean,automatic,fwd,mid-size,sedan,white,19815.0,34.0,4.4 / 5,2020.0
7950.0,2015.0,nissan,sentra,excellent,4 cylinders,gas,70000.0,clean,automatic,fwd,mid-size,sedan,silver,20235.0,33.0,4.6 / 5,2020.0
7300.0,2012.0,hyundai,elantra,excellent,4 cylinders,gas,103000.0,clean,automatic,fwd,mid-size,sedan,black,20645.0,37.0,4.8 / 5,2021.0
11312.0,2012.0,volkswagen,passat,excellent,5 cylinders,gas,59253.0,clean,manual,fwd,mid-size,sedan,blue,23915.0,27.0,4.1 / 5,2020.0
13442.0,2012.0,volkswagen,jetta,excellent,4 cylinders,diesel,89553.0,clean,manual,fwd,compact,wagon,grey,19815.0,34.0,4.4 / 5,2020.0
15733.0,2013.0,volkswagen,passat,excellent,4 cylinders,diesel,29582.0,clean,automatic,fwd,mid-size,sedan,black,23915.0,27.0,4.1 / 5,2020.0
9925.0,2015.0,volkswagen,jetta,excellent,4 cylinders,gas,105916.0,clean,automatic,fwd,compact,sedan,black,19815.0,34.0,4.4 / 5,2020.0
3995.0,2011.0,hyundai,accent,excellent,4 cylinders,gas,103000.0,clean,automatic,fwd,compact,hatchback,black,16270.0,33.0,4.3 / 5,2020.0
9500.0,1991.0,chevrolet,camaro,excellent,8 cylinders,gas,94565.0,clean,manual,rwd,compact,convertible,black,25995.0,23.0,4.3 / 5,2020.0
3500.0,2012.0,nissan,sentra,good,4 cylinders,gas,106000.0,clean,automatic,fwd,mid-size,sedan,silver,20235.0,33.0,4.6 / 5,2020.0
9950.0,2010.0,honda,odyssey,excellent,6 cylinders,gas,115437.0,clean,automatic,fwd,full-size,van,custom,32910.0,22.0,4.7 / 5,2021.0
0.0,2017.0,hyundai,elantra,excellent,4 cylinders,gas,24385.0,clean,automatic,fwd,compact,sedan,black,20645.0,37.0,4.8 / 5,2021.0
0.0,2017.0,kia,forte,excellent,4 cylinders,gas,12477.0,clean,automatic,fwd,compact,sedan,white,18855.0,31.0,4.5 / 5,2021.0
12988.0,2012.0,buick,enclave,excellent,6 cylinders,gas,131000.0,clean,automatic,4wd,full-size,SUV,brown,41195.0,21.0,4.5 / 5,2020.0
0.0,2017.0,nissan,rogue sport,excellent,4 cylinders,gas,26333.0,clean,automatic,rwd,full-size,SUV,custom,24525.0,28.0,4.4 / 5,2020.0
0.0,2017.0,nissan,altima,excellent,4 cylinders,gas,58191.0,clean,automatic,fwd,compact,sedan,white,25225.0,32.0,4.3 / 5,2021.0
0.0,2017.0,dodge,challenger,excellent,6 cylinders,gas,96342.0,clean,automatic,fwd,mid-size,coupe,black,29590.0,23.0,4.0 / 5,2020.0
0.0,2018.0,chevrolet,malibu,excellent,4 cylinders,gas,50622.0,clean,automatic,fwd,compact,sedan,white,22970.0,32.0,4.1 / 5,2020.0
14980.0,2017.0,kia,forte,excellent,4 cylinders,gas,68620.0,clean,automatic,fwd,compact,sedan,red,18855.0,31.0,4.5 / 5,2021.0
4900.0,2014.0,chevrolet,cruze,excellent,4 cylinders,diesel,99000.0,clean,automatic,fwd,compact,sedan,red,18870.0,33.0,4.2 / 5,2019.0
4495.0,2001.0,acura,mdx,good,6 cylinders,gas,183000.0,clean,automatic,4wd,full-size,SUV,silver,45525.0,23.0,4.6 / 5,2020.0
10990.0,2016.0,nissan,rogue,like new,4 cylinders,gas,44400.0,rebuilt,automatic,fwd,full-size,SUV,red,26745.0,30.0,4.7 / 5,2021.0
16500.0,2018.0,ford,fusion,excellent,4 cylinders,gas,10035.0,salvage,automatic,fwd,mid-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
13500.0,2016.0,ford,fusion,good,4 cylinders,gas,34985.0,salvage,automatic,fwd,mid-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
2600.0,1997.0,chevrolet,camaro,fair,6 cylinders,gas,184344.0,clean,automatic,rwd,mid-size,coupe,black,25995.0,23.0,4.3 / 5,2020.0
3995.0,2003.0,ford,mustang,excellent,6 cylinders,gas,174594.0,clean,automatic,rwd,full-size,coupe,red,27765.0,24.0,4.6 / 5,2020.0
6995.0,2011.0,nissan,rogue,excellent,4 cylinders,gas,104950.0,clean,automatic,fwd,mid-size,SUV,silver,26745.0,30.0,4.7 / 5,2021.0
5995.0,2013.0,hyundai,elantra,excellent,4 cylinders,gas,193427.0,clean,automatic,fwd,compact,sedan,red,20645.0,37.0,4.8 / 5,2021.0
15778.0,2014.0,chrysler,300,excellent,6 cylinders,gas,58774.0,clean,automatic,rwd,full-size,sedan,white,31535.0,23.0,4.0 / 5,2020.0
14588.0,2018.0,dodge,journey,like new,4 cylinders,gas,45984.0,clean,automatic,fwd,full-size,SUV,black,25170.0,21.0,2.9 / 5,2020.0
18988.0,2017.0,kia,optima,like new,4 cylinders,hybrid,33500.0,clean,automatic,fwd,full-size,sedan,white,24355.0,27.0,4.4 / 5,2020.0
19500.0,2019.0,hyundai,santa fe,like new,4 cylinders,gas,33349.0,clean,automatic,fwd,mid-size,SUV,white,28025.0,26.0,4.7 / 5,2021.0
2900.0,2003.0,hyundai,santa fe,excellent,6 cylinders,gas,107200.0,clean,automatic,fwd,mid-size,SUV,brown,28025.0,26.0,4.7 / 5,2021.0
14995.0,2011.0,honda,pilot,good,6 cylinders,gas,95890.0,clean,automatic,rwd,full-size,SUV,custom,33370.0,23.0,4.6 / 5,2021.0
17500.0,2011.0,bmw,3 series,like new,6 cylinders,gas,73000.0,clean,manual,4wd,mid-size,sedan,grey,41745.0,30.0,4.6 / 5,2020.0
5350.0,2010.0,nissan,sentra,good,4 cylinders,gas,174122.0,clean,automatic,fwd,compact,sedan,silver,20235.0,33.0,4.6 / 5,2020.0
9000.0,2010.0,audi,a4,excellent,4 cylinders,gas,86448.0,clean,automatic,4wd,full-size,sedan,white,38395.0,30.0,4.7 / 5,2020.0
3500.0,2012.0,hyundai,accent,good,4 cylinders,gas,167000.0,clean,automatic,fwd,compact,sedan,grey,16270.0,33.0,4.3 / 5,2020.0
15600.0,2017.0,volkswagen,passat,like new,4 cylinders,gas,54400.0,clean,automatic,fwd,full-size,sedan,silver,23915.0,27.0,4.1 / 5,2020.0
5500.0,2008.0,nissan,altima,good,4 cylinders,gas,99810.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
22500.0,2017.0,chrysler,pacifica,like new,6 cylinders,gas,40000.0,clean,automatic,4wd,full-size,mini-van,brown,34990.0,22.0,4.5 / 5,2020.0
125.0,2014.0,ford,fusion,fair,4 cylinders,gas,125.0,clean,automatic,fwd,compact,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
6500.0,2018.0,nissan,versa,like new,4 cylinders,gas,24951.0,rebuilt,automatic,fwd,full-size,sedan,black,15755.0,30.0,4.2 / 5,2020.0
5600.0,2010.0,nissan,altima,good,4 cylinders,gas,95500.0,clean,automatic,fwd,full-size,sedan,grey,25225.0,32.0,4.3 / 5,2021.0
1500.0,1985.0,dodge,charger,fair,8 cylinders,gas,176000.0,clean,automatic,rwd,full-size,other,custom,31490.0,23.0,3.6 / 5,2021.0
8500.0,2014.0,nissan,sentra,like new,4 cylinders,gas,52250.0,rebuilt,automatic,fwd,mid-size,sedan,grey,20235.0,33.0,4.6 / 5,2020.0
14990.0,2013.0,audi,a6,excellent,4 cylinders,gas,105906.0,clean,automatic,fwd,mid-size,sedan,black,55895.0,27.0,4.6 / 5,2020.0
3295.0,2007.0,chevrolet,impala,good,6 cylinders,gas,188256.0,clean,automatic,fwd,mid-size,sedan,black,32495.0,22.0,4.5 / 5,2020.0
4850.0,2012.0,chevrolet,cruze,excellent,4 cylinders,gas,75000.0,clean,manual,fwd,mid-size,sedan,blue,18870.0,33.0,4.2 / 5,2019.0
4750.0,2009.0,nissan,altima,excellent,4 cylinders,gas,70000.0,clean,automatic,fwd,mid-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
2000.0,2007.0,nissan,altima,fair,4 cylinders,gas,157000.0,rebuilt,automatic,fwd,mid-size,sedan,silver,25225.0,32.0,4.3 / 5,2021.0
4900.0,2006.0,subaru,forester,good,4 cylinders,gas,154000.0,clean,automatic,4wd,mid-size,wagon,grey,25845.0,29.0,4.5 / 5,2021.0
